Country,date,vaccine,total
Switzerland,2021-06-16,Pfizer/BioNTech,26774
Switzerland,2021-06-17,Johnson&Johnson,26775
Switzerland,2021-06-17,Moderna,26776
Switzerland,2021-06-17,Pfizer/BioNTech,26777
Switzerland,2021-06-18,Johnson&Johnson,26778
Switzerland,2021-06-18,Moderna,26779
Switzerland,2021-06-18,Pfizer/BioNTech,26780
Switzerland,2021-06-19,Johnson&Johnson,26781
Switzerland,2021-06-19,Moderna,26782
Switzerland,2021-06-19,Pfizer/BioNTech,26783
Switzerland,2021-06-20,Johnson&Johnson,26784
Switzerland,2021-06-20,Moderna,26785
Switzerland,2021-06-20,Pfizer/BioNTech,26786
Switzerland,2021-06-21,Johnson&Johnson,26787
Switzerland,2021-06-21,Moderna,26788
Switzerland,2021-06-21,Pfizer/BioNTech,26789
Switzerland,2021-06-22,Johnson&Johnson,26790
Switzerland,2021-06-22,Moderna,26791
Switzerland,2021-06-22,Pfizer/BioNTech,26792
Switzerland,2021-06-23,Johnson&Johnson,26793
Switzerland,2021-06-23,Moderna,26794
Switzerland,2021-06-23,Pfizer/BioNTech,26795
Switzerland,2021-06-24,Johnson&Johnson,26796
Switzerland,2021-06-24,Moderna,26797
Switzerland,2021-06-24,Pfizer/BioNTech,26798
Switzerland,2021-06-25,Johnson&Johnson,26799
Switzerland,2021-06-25,Moderna,26800
Switzerland,2021-06-25,Pfizer/BioNTech,26801
Switzerland,2021-06-26,Johnson&Johnson,26802
Switzerland,2021-06-26,Moderna,26803
Switzerland,2021-06-26,Pfizer/BioNTech,26804
Switzerland,2021-06-27,Johnson&Johnson,26805
Switzerland,2021-06-27,Moderna,26806
Switzerland,2021-06-27,Pfizer/BioNTech,26807
Switzerland,2021-06-28,Johnson&Johnson,26808
Switzerland,2021-06-28,Moderna,26809
Switzerland,2021-06-28,Pfizer/BioNTech,26810
Switzerland,2021-06-29,Johnson&Johnson,26811
Switzerland,2021-06-29,Moderna,26812
Switzerland,2021-06-29,Pfizer/BioNTech,26813
Switzerland,2021-06-30,Johnson&Johnson,26814
Switzerland,2021-06-30,Moderna,26815
Switzerland,2021-06-30,Pfizer/BioNTech,26816
Switzerland,2021-07-01,Johnson&Johnson,26817
Switzerland,2021-07-01,Moderna,26818
Switzerland,2021-07-01,Pfizer/BioNTech,26819
Switzerland,2021-07-02,Johnson&Johnson,26820
Switzerland,2021-07-02,Moderna,26821
Switzerland,2021-07-02,Pfizer/BioNTech,26822
Switzerland,2021-07-03,Johnson&Johnson,26823
Switzerland,2021-07-03,Moderna,26824
Switzerland,2021-07-03,Pfizer/BioNTech,26825
Switzerland,2021-07-04,Johnson&Johnson,26826
Switzerland,2021-07-04,Moderna,26827
Switzerland,2021-07-04,Pfizer/BioNTech,26828
Switzerland,2021-07-05,Johnson&Johnson,26829
Switzerland,2021-07-05,Moderna,26830
Switzerland,2021-07-05,Pfizer/BioNTech,26831
Switzerland,2021-07-06,Johnson&Johnson,26832
Switzerland,2021-07-06,Moderna,26833
Switzerland,2021-07-06,Pfizer/BioNTech,26834
Switzerland,2021-07-07,Johnson&Johnson,26835
Switzerland,2021-07-07,Moderna,26836
Switzerland,2021-07-07,Pfizer/BioNTech,26837
Switzerland,2021-07-08,Johnson&Johnson,26838
Switzerland,2021-07-08,Moderna,26839
Switzerland,2021-07-08,Pfizer/BioNTech,26840
Switzerland,2021-07-09,Johnson&Johnson,26841
Switzerland,2021-07-09,Moderna,26842
Switzerland,2021-07-09,Pfizer/BioNTech,26843
Switzerland,2021-07-10,Johnson&Johnson,26844
Switzerland,2021-07-10,Moderna,26845
Switzerland,2021-07-10,Pfizer/BioNTech,26846
Switzerland,2021-07-11,Johnson&Johnson,26847
Switzerland,2021-07-11,Moderna,26848
Switzerland,2021-07-11,Pfizer/BioNTech,26849
Switzerland,2021-07-12,Johnson&Johnson,26850
Switzerland,2021-07-12,Moderna,26851
Switzerland,2021-07-12,Pfizer/BioNTech,26852
Switzerland,2021-07-13,Johnson&Johnson,26853
Switzerland,2021-07-13,Moderna,26854
Switzerland,2021-07-13,Pfizer/BioNTech,26855
Switzerland,2021-07-14,Johnson&Johnson,26856
Switzerland,2021-07-14,Moderna,26857
Switzerland,2021-07-14,Pfizer/BioNTech,26858
Switzerland,2021-07-15,Johnson&Johnson,26859
Switzerland,2021-07-15,Moderna,26860
Switzerland,2021-07-15,Pfizer/BioNTech,26861
Switzerland,2021-07-16,Johnson&Johnson,26862
Switzerland,2021-07-16,Moderna,26863
Switzerland,2021-07-16,Pfizer/BioNTech,26864
Switzerland,2021-07-17,Johnson&Johnson,26865
Switzerland,2021-07-17,Moderna,26866
Switzerland,2021-07-17,Pfizer/BioNTech,26867
Switzerland,2021-07-18,Johnson&Johnson,26868
Switzerland,2021-07-18,Moderna,26869
Switzerland,2021-07-18,Pfizer/BioNTech,26870
Switzerland,2021-07-19,Johnson&Johnson,26871
Switzerland,2021-07-19,Moderna,26872
Switzerland,2021-07-19,Pfizer/BioNTech,26873
Switzerland,2021-07-20,Johnson&Johnson,26874
Switzerland,2021-07-20,Moderna,26875
Switzerland,2021-07-20,Pfizer/BioNTech,26876
Switzerland,2021-07-21,Johnson&Johnson,26877
Switzerland,2021-07-21,Moderna,26878
Switzerland,2021-07-21,Pfizer/BioNTech,26879
Switzerland,2021-07-22,Johnson&Johnson,26880
Switzerland,2021-07-22,Moderna,26881
Switzerland,2021-07-22,Pfizer/BioNTech,26882
Switzerland,2021-07-23,Johnson&Johnson,26883
Switzerland,2021-07-23,Moderna,26884
Switzerland,2021-07-23,Pfizer/BioNTech,26885
Switzerland,2021-07-24,Johnson&Johnson,26886
Switzerland,2021-07-24,Moderna,26887
Switzerland,2021-07-24,Pfizer/BioNTech,26888
Switzerland,2021-07-25,Johnson&Johnson,26889
Switzerland,2021-07-25,Moderna,26890
Switzerland,2021-07-25,Pfizer/BioNTech,26891
Switzerland,2021-07-26,Johnson&Johnson,26892
Switzerland,2021-07-26,Moderna,26893
Switzerland,2021-07-26,Pfizer/BioNTech,26894
Switzerland,2021-07-27,Johnson&Johnson,26895
Switzerland,2021-07-27,Moderna,26896
Switzerland,2021-07-27,Pfizer/BioNTech,26897
Switzerland,2021-07-28,Johnson&Johnson,26898
Switzerland,2021-07-28,Moderna,26899
Switzerland,2021-07-28,Pfizer/BioNTech,26900
Switzerland,2021-07-29,Johnson&Johnson,26901
Switzerland,2021-07-29,Moderna,26902
Switzerland,2021-07-29,Pfizer/BioNTech,26903
Switzerland,2021-07-30,Johnson&Johnson,26904
Switzerland,2021-07-30,Moderna,26905
Switzerland,2021-07-30,Pfizer/BioNTech,26906
Switzerland,2021-07-31,Johnson&Johnson,26907
Switzerland,2021-07-31,Moderna,26908
Switzerland,2021-07-31,Pfizer/BioNTech,26909
Switzerland,2021-08-01,Johnson&Johnson,26910
Switzerland,2021-08-01,Moderna,26911
Switzerland,2021-08-01,Pfizer/BioNTech,26912
Switzerland,2021-08-02,Johnson&Johnson,26913
Switzerland,2021-08-02,Moderna,26914
Switzerland,2021-08-02,Pfizer/BioNTech,26915
Switzerland,2021-08-03,Johnson&Johnson,26916
Switzerland,2021-08-03,Moderna,26917
Switzerland,2021-08-03,Pfizer/BioNTech,26918
Switzerland,2021-08-04,Johnson&Johnson,26919
Switzerland,2021-08-04,Moderna,26920
Switzerland,2021-08-04,Pfizer/BioNTech,26921
Switzerland,2021-08-05,Johnson&Johnson,26922
Switzerland,2021-08-05,Moderna,26923
Switzerland,2021-08-05,Pfizer/BioNTech,26924
Switzerland,2021-08-06,Johnson&Johnson,26925
Switzerland,2021-08-06,Moderna,26926
Switzerland,2021-08-06,Pfizer/BioNTech,26927
Switzerland,2021-08-07,Johnson&Johnson,26928
Switzerland,2021-08-07,Moderna,26929
Switzerland,2021-08-07,Pfizer/BioNTech,26930
Switzerland,2021-08-08,Johnson&Johnson,26931
Switzerland,2021-08-08,Moderna,26932
Switzerland,2021-08-08,Pfizer/BioNTech,26933
Switzerland,2021-08-09,Johnson&Johnson,26934
Switzerland,2021-08-09,Moderna,26935
Switzerland,2021-08-09,Pfizer/BioNTech,26936
Switzerland,2021-08-10,Johnson&Johnson,26937
Switzerland,2021-08-10,Moderna,26938
Switzerland,2021-08-10,Pfizer/BioNTech,26939
Switzerland,2021-08-11,Johnson&Johnson,26940
Switzerland,2021-08-11,Moderna,26941
Switzerland,2021-08-11,Pfizer/BioNTech,26942
Switzerland,2021-08-12,Johnson&Johnson,26943
Switzerland,2021-08-12,Moderna,26944
Switzerland,2021-08-12,Pfizer/BioNTech,26945
Switzerland,2021-08-13,Johnson&Johnson,26946
Switzerland,2021-08-13,Moderna,26947
Switzerland,2021-08-13,Pfizer/BioNTech,26948
Switzerland,2021-08-14,Johnson&Johnson,26949
Switzerland,2021-08-14,Moderna,26950
Switzerland,2021-08-14,Pfizer/BioNTech,26951
Switzerland,2021-08-15,Johnson&Johnson,26952
Switzerland,2021-08-15,Moderna,26953
Switzerland,2021-08-15,Pfizer/BioNTech,26954
Switzerland,2021-08-16,Johnson&Johnson,26955
Switzerland,2021-08-16,Moderna,26956
Switzerland,2021-08-16,Pfizer/BioNTech,26957
Switzerland,2021-08-17,Johnson&Johnson,26958
Switzerland,2021-08-17,Moderna,26959
Switzerland,2021-08-17,Pfizer/BioNTech,26960
Switzerland,2021-08-18,Johnson&Johnson,26961
Switzerland,2021-08-18,Moderna,26962
Switzerland,2021-08-18,Pfizer/BioNTech,26963
Switzerland,2021-08-19,Johnson&Johnson,26964
Switzerland,2021-08-19,Moderna,26965
Switzerland,2021-08-19,Pfizer/BioNTech,26966
Switzerland,2021-08-20,Johnson&Johnson,26967
Switzerland,2021-08-20,Moderna,26968
Switzerland,2021-08-20,Pfizer/BioNTech,26969
Switzerland,2021-08-21,Johnson&Johnson,26970
Switzerland,2021-08-21,Moderna,26971
Switzerland,2021-08-21,Pfizer/BioNTech,26972
Switzerland,2021-08-22,Johnson&Johnson,26973
Switzerland,2021-08-22,Moderna,26974
Switzerland,2021-08-22,Pfizer/BioNTech,26975
Switzerland,2021-08-23,Johnson&Johnson,26976
Switzerland,2021-08-23,Moderna,26977
Switzerland,2021-08-23,Pfizer/BioNTech,26978
Switzerland,2021-08-24,Johnson&Johnson,26979
Switzerland,2021-08-24,Moderna,26980
Switzerland,2021-08-24,Pfizer/BioNTech,26981
Switzerland,2021-08-25,Johnson&Johnson,26982
Switzerland,2021-08-25,Moderna,26983
Switzerland,2021-08-25,Pfizer/BioNTech,26984
Switzerland,2021-08-26,Johnson&Johnson,26985
Switzerland,2021-08-26,Moderna,26986
Switzerland,2021-08-26,Pfizer/BioNTech,26987
Switzerland,2021-08-27,Johnson&Johnson,26988
Switzerland,2021-08-27,Moderna,26989
Switzerland,2021-08-27,Pfizer/BioNTech,26990
Switzerland,2021-08-28,Johnson&Johnson,26991
Switzerland,2021-08-28,Moderna,26992
Switzerland,2021-08-28,Pfizer/BioNTech,26993
Switzerland,2021-08-29,Johnson&Johnson,26994
Switzerland,2021-08-29,Moderna,26995
Switzerland,2021-08-29,Pfizer/BioNTech,26996
Switzerland,2021-08-30,Johnson&Johnson,26997
Switzerland,2021-08-30,Moderna,26998
Switzerland,2021-08-30,Pfizer/BioNTech,26999
Switzerland,2021-08-31,Johnson&Johnson,27000
Switzerland,2021-08-31,Moderna,27001
Switzerland,2021-08-31,Pfizer/BioNTech,27002
Switzerland,2021-09-01,Johnson&Johnson,27003
Switzerland,2021-09-01,Moderna,27004
Switzerland,2021-09-01,Pfizer/BioNTech,27005
Switzerland,2021-09-02,Johnson&Johnson,27006
Switzerland,2021-09-02,Moderna,27007
Switzerland,2021-09-02,Pfizer/BioNTech,27008
Switzerland,2021-09-03,Johnson&Johnson,27009
Switzerland,2021-09-03,Moderna,27010
Switzerland,2021-09-03,Pfizer/BioNTech,27011
Switzerland,2021-09-04,Johnson&Johnson,27012
Switzerland,2021-09-04,Moderna,27013
Switzerland,2021-09-04,Pfizer/BioNTech,27014
Switzerland,2021-09-05,Johnson&Johnson,27015
Switzerland,2021-09-05,Moderna,27016
Switzerland,2021-09-05,Pfizer/BioNTech,27017
Switzerland,2021-09-06,Johnson&Johnson,27018
Switzerland,2021-09-06,Moderna,27019
Switzerland,2021-09-06,Pfizer/BioNTech,27020
Switzerland,2021-09-07,Johnson&Johnson,27021
Switzerland,2021-09-07,Moderna,27022
Switzerland,2021-09-07,Pfizer/BioNTech,27023
Switzerland,2021-09-08,Johnson&Johnson,27024
Switzerland,2021-09-08,Moderna,27025
Switzerland,2021-09-08,Pfizer/BioNTech,27026
Switzerland,2021-09-09,Johnson&Johnson,27027
Switzerland,2021-09-09,Moderna,27028
Switzerland,2021-09-09,Pfizer/BioNTech,27029
Switzerland,2021-09-10,Johnson&Johnson,27030
Switzerland,2021-09-10,Moderna,27031
Switzerland,2021-09-10,Pfizer/BioNTech,27032
Switzerland,2021-09-11,Johnson&Johnson,27033
Switzerland,2021-09-11,Moderna,27034
Switzerland,2021-09-11,Pfizer/BioNTech,27035
Switzerland,2021-09-12,Johnson&Johnson,27036
Switzerland,2021-09-12,Moderna,27037
Switzerland,2021-09-12,Pfizer/BioNTech,27038
Switzerland,2021-09-13,Johnson&Johnson,27039
Switzerland,2021-09-13,Moderna,27040
Switzerland,2021-09-13,Pfizer/BioNTech,27041
Switzerland,2021-09-14,Johnson&Johnson,27042
Switzerland,2021-09-14,Moderna,27043
Switzerland,2021-09-14,Pfizer/BioNTech,27044
Switzerland,2021-09-15,Johnson&Johnson,27045
Switzerland,2021-09-15,Moderna,27046
Switzerland,2021-09-15,Pfizer/BioNTech,27047
Switzerland,2021-09-16,Johnson&Johnson,27048
Switzerland,2021-09-16,Moderna,27049
Switzerland,2021-09-16,Pfizer/BioNTech,27050
Switzerland,2021-09-17,Johnson&Johnson,27051
Switzerland,2021-09-17,Moderna,27052
Switzerland,2021-09-17,Pfizer/BioNTech,27053
Switzerland,2021-09-18,Johnson&Johnson,27054
Switzerland,2021-09-18,Moderna,27055
Switzerland,2021-09-18,Pfizer/BioNTech,27056
Switzerland,2021-09-19,Johnson&Johnson,27057
Switzerland,2021-09-19,Moderna,27058
Switzerland,2021-09-19,Pfizer/BioNTech,27059
Switzerland,2021-09-20,Johnson&Johnson,27060
Switzerland,2021-09-20,Moderna,27061
Switzerland,2021-09-20,Pfizer/BioNTech,27062
Switzerland,2021-09-21,Johnson&Johnson,27063
Switzerland,2021-09-21,Moderna,27064
Switzerland,2021-09-21,Pfizer/BioNTech,27065
Switzerland,2021-09-22,Johnson&Johnson,27066
Switzerland,2021-09-22,Moderna,27067
Switzerland,2021-09-22,Pfizer/BioNTech,27068
Switzerland,2021-09-23,Johnson&Johnson,27069
Switzerland,2021-09-23,Moderna,27070
Switzerland,2021-09-23,Pfizer/BioNTech,27071
Switzerland,2021-09-24,Johnson&Johnson,27072
Switzerland,2021-09-24,Moderna,27073
Switzerland,2021-09-24,Pfizer/BioNTech,27074
Switzerland,2021-09-25,Johnson&Johnson,27075
Switzerland,2021-09-25,Moderna,27076
Switzerland,2021-09-25,Pfizer/BioNTech,27077
Switzerland,2021-09-26,Johnson&Johnson,27078
Switzerland,2021-09-26,Moderna,27079
Switzerland,2021-09-26,Pfizer/BioNTech,27080
Switzerland,2021-09-27,Johnson&Johnson,27081
Switzerland,2021-09-27,Moderna,27082
Switzerland,2021-09-27,Pfizer/BioNTech,27083
Switzerland,2021-09-28,Johnson&Johnson,27084
Switzerland,2021-09-28,Moderna,27085
Switzerland,2021-09-28,Pfizer/BioNTech,27086
Switzerland,2021-09-29,Johnson&Johnson,27087
Switzerland,2021-09-29,Moderna,27088
Switzerland,2021-09-29,Pfizer/BioNTech,27089
Switzerland,2021-09-30,Johnson&Johnson,27090
Switzerland,2021-09-30,Moderna,27091
Switzerland,2021-09-30,Pfizer/BioNTech,27092
Switzerland,2021-10-01,Johnson&Johnson,27093
Switzerland,2021-10-01,Moderna,27094
Switzerland,2021-10-01,Pfizer/BioNTech,27095
Switzerland,2021-10-02,Johnson&Johnson,27096
Switzerland,2021-10-02,Moderna,27097
Switzerland,2021-10-02,Pfizer/BioNTech,27098
Switzerland,2021-10-03,Johnson&Johnson,27099
Switzerland,2021-10-03,Moderna,27100
Switzerland,2021-10-03,Pfizer/BioNTech,27101
Switzerland,2021-10-04,Johnson&Johnson,27102
Switzerland,2021-10-04,Moderna,27103
Switzerland,2021-10-04,Pfizer/BioNTech,27104
Switzerland,2021-10-05,Johnson&Johnson,27105
Switzerland,2021-10-05,Moderna,27106
Switzerland,2021-10-05,Pfizer/BioNTech,27107
Switzerland,2021-10-06,Johnson&Johnson,27108
Switzerland,2021-10-06,Moderna,27109
Switzerland,2021-10-06,Pfizer/BioNTech,27110
Switzerland,2021-10-07,Johnson&Johnson,27111
Switzerland,2021-10-07,Moderna,27112
Switzerland,2021-10-07,Pfizer/BioNTech,27113
Switzerland,2021-10-08,Johnson&Johnson,27114
Switzerland,2021-10-08,Moderna,27115
Switzerland,2021-10-08,Pfizer/BioNTech,27116
Switzerland,2021-10-09,Johnson&Johnson,27117
Switzerland,2021-10-09,Moderna,27118
Switzerland,2021-10-09,Pfizer/BioNTech,27119
Switzerland,2021-10-10,Johnson&Johnson,27120
Switzerland,2021-10-10,Moderna,27121
Switzerland,2021-10-10,Pfizer/BioNTech,27122
Switzerland,2021-10-11,Johnson&Johnson,27123
Switzerland,2021-10-11,Moderna,27124
Switzerland,2021-10-11,Pfizer/BioNTech,27125
Switzerland,2021-10-12,Johnson&Johnson,27126
Switzerland,2021-10-12,Moderna,27127
Switzerland,2021-10-12,Pfizer/BioNTech,27128
Switzerland,2021-10-13,Johnson&Johnson,27129
Switzerland,2021-10-13,Moderna,27130
Switzerland,2021-10-13,Pfizer/BioNTech,27131
Switzerland,2021-10-14,Johnson&Johnson,27132
Switzerland,2021-10-14,Moderna,27133
Switzerland,2021-10-14,Pfizer/BioNTech,27134
Switzerland,2021-10-15,Johnson&Johnson,27135
Switzerland,2021-10-15,Moderna,27136
Switzerland,2021-10-15,Pfizer/BioNTech,27137
Switzerland,2021-10-16,Johnson&Johnson,27138
Switzerland,2021-10-16,Moderna,27139
Switzerland,2021-10-16,Pfizer/BioNTech,27140
Switzerland,2021-10-17,Johnson&Johnson,27141
Switzerland,2021-10-17,Moderna,27142
Switzerland,2021-10-17,Pfizer/BioNTech,27143
Switzerland,2021-10-18,Johnson&Johnson,27144
Switzerland,2021-10-18,Moderna,27145
Switzerland,2021-10-18,Pfizer/BioNTech,27146
Switzerland,2021-10-19,Johnson&Johnson,27147
Switzerland,2021-10-19,Moderna,27148
Switzerland,2021-10-19,Pfizer/BioNTech,27149
Switzerland,2021-10-20,Johnson&Johnson,27150
Switzerland,2021-10-20,Moderna,27151
Switzerland,2021-10-20,Pfizer/BioNTech,27152
Switzerland,2021-10-21,Johnson&Johnson,27153
Switzerland,2021-10-21,Moderna,27154
Switzerland,2021-10-21,Pfizer/BioNTech,27155
Switzerland,2021-10-22,Johnson&Johnson,27156
Switzerland,2021-10-22,Moderna,27157
Switzerland,2021-10-22,Pfizer/BioNTech,27158
Switzerland,2021-10-23,Johnson&Johnson,27159
Switzerland,2021-10-23,Moderna,27160
Switzerland,2021-10-23,Pfizer/BioNTech,27161
Switzerland,2021-10-24,Johnson&Johnson,27162
Switzerland,2021-10-24,Moderna,27163
Switzerland,2021-10-24,Pfizer/BioNTech,27164
Switzerland,2021-10-25,Johnson&Johnson,27165
Switzerland,2021-10-25,Moderna,27166
Switzerland,2021-10-25,Pfizer/BioNTech,27167
Switzerland,2021-10-26,Johnson&Johnson,27168
Switzerland,2021-10-26,Moderna,27169
Switzerland,2021-10-26,Pfizer/BioNTech,27170
Switzerland,2021-10-27,Johnson&Johnson,27171
Switzerland,2021-10-27,Moderna,27172
Switzerland,2021-10-27,Pfizer/BioNTech,27173
Switzerland,2021-10-28,Johnson&Johnson,27174
Switzerland,2021-10-28,Moderna,27175
Switzerland,2021-10-28,Pfizer/BioNTech,27176
Switzerland,2021-10-29,Johnson&Johnson,27177
Switzerland,2021-10-29,Moderna,27178
Switzerland,2021-10-29,Pfizer/BioNTech,27179
Switzerland,2021-10-30,Johnson&Johnson,27180
Switzerland,2021-10-30,Moderna,27181
Switzerland,2021-10-30,Pfizer/BioNTech,27182
Switzerland,2021-10-31,Johnson&Johnson,27183
Switzerland,2021-10-31,Moderna,27184
Switzerland,2021-10-31,Pfizer/BioNTech,27185
Switzerland,2021-11-01,Johnson&Johnson,27186
Switzerland,2021-11-01,Moderna,27187
Switzerland,2021-11-01,Pfizer/BioNTech,27188
Switzerland,2021-11-02,Johnson&Johnson,27189
Switzerland,2021-11-02,Moderna,27190
Switzerland,2021-11-02,Pfizer/BioNTech,27191
Switzerland,2021-11-03,Johnson&Johnson,27192
Switzerland,2021-11-03,Moderna,27193
Switzerland,2021-11-03,Pfizer/BioNTech,27194
Switzerland,2021-11-04,Johnson&Johnson,27195
Switzerland,2021-11-04,Moderna,27196
Switzerland,2021-11-04,Pfizer/BioNTech,27197
Switzerland,2021-11-05,Johnson&Johnson,27198
Switzerland,2021-11-05,Moderna,27199
Switzerland,2021-11-05,Pfizer/BioNTech,27200
Switzerland,2021-11-06,Johnson&Johnson,27201
Switzerland,2021-11-06,Moderna,27202
Switzerland,2021-11-06,Pfizer/BioNTech,27203
Switzerland,2021-11-07,Johnson&Johnson,27204
Switzerland,2021-11-07,Moderna,27205
Switzerland,2021-11-07,Pfizer/BioNTech,27206
Switzerland,2021-11-08,Johnson&Johnson,27207
Switzerland,2021-11-08,Moderna,27208
Switzerland,2021-11-08,Pfizer/BioNTech,27209
Switzerland,2021-11-09,Johnson&Johnson,27210
Switzerland,2021-11-09,Moderna,27211
Switzerland,2021-11-09,Pfizer/BioNTech,27212
Switzerland,2021-11-10,Johnson&Johnson,27213
Switzerland,2021-11-10,Moderna,27214
Switzerland,2021-11-10,Pfizer/BioNTech,27215
Switzerland,2021-11-11,Johnson&Johnson,27216
Switzerland,2021-11-11,Moderna,27217
Switzerland,2021-11-11,Pfizer/BioNTech,27218
Switzerland,2021-11-12,Johnson&Johnson,27219
Switzerland,2021-11-12,Moderna,27220
Switzerland,2021-11-12,Pfizer/BioNTech,27221
Switzerland,2021-11-13,Johnson&Johnson,27222
Switzerland,2021-11-13,Moderna,27223
Switzerland,2021-11-13,Pfizer/BioNTech,27224
Switzerland,2021-11-14,Johnson&Johnson,27225
Switzerland,2021-11-14,Moderna,27226
Switzerland,2021-11-14,Pfizer/BioNTech,27227
Switzerland,2021-11-15,Johnson&Johnson,27228
Switzerland,2021-11-15,Moderna,27229
Switzerland,2021-11-15,Pfizer/BioNTech,27230
Switzerland,2021-11-16,Johnson&Johnson,27231
Switzerland,2021-11-16,Moderna,27232
Switzerland,2021-11-16,Pfizer/BioNTech,27233
Switzerland,2021-11-17,Johnson&Johnson,27234
Switzerland,2021-11-17,Moderna,27235
Switzerland,2021-11-17,Pfizer/BioNTech,27236
Switzerland,2021-11-18,Johnson&Johnson,27237
Switzerland,2021-11-18,Moderna,27238
Switzerland,2021-11-18,Pfizer/BioNTech,27239
Switzerland,2021-11-19,Johnson&Johnson,27240
Switzerland,2021-11-19,Moderna,27241
Switzerland,2021-11-19,Pfizer/BioNTech,27242
Switzerland,2021-11-20,Johnson&Johnson,27243
Switzerland,2021-11-20,Moderna,27244
Switzerland,2021-11-20,Pfizer/BioNTech,27245
Switzerland,2021-11-21,Johnson&Johnson,27246
Switzerland,2021-11-21,Moderna,27247
Switzerland,2021-11-21,Pfizer/BioNTech,27248
Switzerland,2021-11-22,Johnson&Johnson,27249
Switzerland,2021-11-22,Moderna,27250
Switzerland,2021-11-22,Pfizer/BioNTech,27251
Switzerland,2021-11-23,Johnson&Johnson,27252
Switzerland,2021-11-23,Moderna,27253
Switzerland,2021-11-23,Pfizer/BioNTech,27254
Switzerland,2021-11-24,Johnson&Johnson,27255
Switzerland,2021-11-24,Moderna,27256
Switzerland,2021-11-24,Pfizer/BioNTech,27257
Switzerland,2021-11-25,Johnson&Johnson,27258
Switzerland,2021-11-25,Moderna,27259
Switzerland,2021-11-25,Pfizer/BioNTech,27260
Switzerland,2021-11-26,Johnson&Johnson,27261
Switzerland,2021-11-26,Moderna,27262
Switzerland,2021-11-26,Pfizer/BioNTech,27263
Switzerland,2021-11-27,Johnson&Johnson,27264
Switzerland,2021-11-27,Moderna,27265
Switzerland,2021-11-27,Pfizer/BioNTech,27266
Switzerland,2021-11-28,Johnson&Johnson,27267
Switzerland,2021-11-28,Moderna,27268
Switzerland,2021-11-28,Pfizer/BioNTech,27269
Switzerland,2021-11-29,Johnson&Johnson,27270
Switzerland,2021-11-29,Moderna,27271
Switzerland,2021-11-29,Pfizer/BioNTech,27272
Switzerland,2021-11-30,Johnson&Johnson,27273
Switzerland,2021-11-30,Moderna,27274
Switzerland,2021-11-30,Pfizer/BioNTech,27275
Switzerland,2021-12-01,Johnson&Johnson,27276
Switzerland,2021-12-01,Moderna,27277
Switzerland,2021-12-01,Pfizer/BioNTech,27278
Switzerland,2021-12-02,Johnson&Johnson,27279
Switzerland,2021-12-02,Moderna,27280
